FixReport ?梯”摨阮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
?交?,瘞?114撟?????,,,,,,,,,,,,,,,,,,,,,,,,,,,,
??,200#1???餌?hz,200#1?餃?V,200#1?餅?A,200#1??KW,200#1頧NM,200#1頧PM,100#2???餌?hz,100#2?餃?V,100#2?餅?A,100#2??KW,100#2頧NM,100#2頧PM,100#3???餌?hz,100#3?餃?V,100#3?餅?A,100#3??KW,100#3頧NM,100#3頧PM,100#4???餌?hz,200#5???餌?hz,蝮??祇???kw,蝮?蝝舐???kwh,蝮????,?楊瘞湔?瘞港?M,?瘞湔偌雿,?偌擃?摨西?ntu,?偌雿?摨西?ntu,?偌??瘞游?箸偌憯?KG/CM2,蝮賣???
2025/5/30 13:00,56.09999847,411.1916809,258.5774536,135.6125031,281.0956421,412,0,0,0,0,0,0,57,417.5580139,135.4927673,79.13343048,1193.136353,570,0,0,216.1499939,6914187,0.92422998,2.035199881,6.179366589,41.27666855,45.07196808,0.182000011,135863.1823
2025/5/30 13:10,56.09999847,411.1816711,258.4320068,135.4897614,280.7727966,412,0,0,0,0,0,0,57,417.5499878,135.5445251,78.99866486,1198.752686,570,0,0,216.5233307,6914223,0.923073351,2.061733246,6.169666767,36.98333359,34.25863266,0.186299995,135901.9314
2025/5/30 13:20,56.09999847,411.1916809,258.6190796,135.4335022,280.8657227,412,0,0,0,0,0,0,57,417.5583496,135.5717621,79.08319855,1203.774658,570,0,0,216.3733368,6914259,0.921883345,2.070466518,6.174533367,33.83333206,29.95339966,0.188333333,135961.6649
2025/5/30 13:30,56.09999847,411.1733398,258.4866943,135.2272644,280.3751526,412,0,0,0,0,0,0,57,417.5486755,135.3851013,79.25296783,1203.946289,570,0,0,215.8266602,6914295,0.919319987,2.078733206,6.171166897,33.66666794,30.1916008,0.189833328,135735.8359
2025/5/30 13:40,56.09999847,411.186676,258.5396729,135.3386993,280.9644775,412,0,0,0,0,0,0,57,417.5543518,135.2939301,78.98020172,1199.785034,570,0,0,216.0466614,6914331,0.921403348,2.081833363,6.159033298,33.84999847,30.04273415,0.189366668,135661.7023
2025/5/30 13:50,56.09999847,411.210022,258.7527161,135.7595978,281.2001648,412,0,0,0,0,0,0,57,417.5736694,134.9941711,78.55323029,1189.263672,570,0,0,215.7766724,6914367,0.923120022,2.087166548,6.162499905,34.70000076,29.74283409,0.186800003,135673.6545
2025/5/30 14:00,56.44300079,413.7693481,261.2687988,138.2442017,284.3113098,414.5066528,0,0,0,0,0,0,56.70333481,413.7233276,133.7089386,77.25813293,1181.636963,567.0333252,0,0,217.4866638,6914403.5,0.922446668,2.089266539,6.157033443,33.93333435,28.8288002,0.189999998,135718.8646
2025/5/30 14:10,57.20000076,419.394989,265.806488,143.7387695,292.4137573,420,0,0,0,0,0,0,56,404.6199951,131.1013336,74.02723694,1145.111938,560,0,0,219.4366608,6914439.5,0.922473311,2.092833281,6.146033287,33.90000153,29.00860023,0.189999998,136003.602
2025/5/30 14:20,57.20000076,419.3983154,265.7463074,143.9442291,292.5239258,420,0,0,0,0,0,0,56,404.6196594,131.1010742,74.04463196,1145.557007,560,0,0,219.3116608,6914476.5,0.920931697,2.097566605,6.140500069,34.39666748,29.70129967,0.190166667,135731.2847
2025/5/30 14:30,57.20000076,419.3866577,265.6478882,143.5457916,292.4260254,420,0,0,0,0,0,0,56,404.6286621,131.105072,74.00623322,1145.910645,560,0,0,219.0966644,6914513,0.92159003,2.097533226,6.134200096,34.36999893,29.88093376,0.189999998,135816.6823
2025/5/30 14:40,57.20000076,419.3849792,265.6013184,143.7384644,291.8987732,420,0,0,0,0,0,0,56,404.6233521,131.1197357,74.07713318,1146.349609,560,0,0,219.5399933,6914549.5,0.921429992,2.100266457,6.13496685,34.33000183,29.76580048,0.190166667,135606.4627
2025/5/30 14:50,57.20000076,419.4666748,265.7022095,143.5843964,290.0283813,420,0,0,0,0,0,0,56,404.6216736,131.0918732,73.93109894,1146.92395,560,0,0,219.2333374,6914586,0.923163354,2.103933334,6.11920023,35.91999817,31.74556732,0.189999998,135517.7509
2025/5/30 15:00,57.20000076,419.4299927,265.3747253,143.4920654,290.8061218,420,0,0,0,0,0,0,56,404.6196594,131.0876007,74.103302,1147.024048,560,0,0,219.8999939,6914622.5,0.923706651,2.104899883,6.125666618,34.58333206,30.92779922,0.189999998,135330.2266
2025/5/30 15:10,57.20000076,419.3916626,265.2679138,143.5986633,291.7652893,420,0,0,0,0,0,0,56,404.6220093,131.0618591,74.06269836,1145.523682,560,0,0,219.156662,6914659,0.921336651,2.108599901,6.132033348,34,30.53626633,0.190166667,135383.1632
2025/5/30 15:20,57.20000076,419.3899841,265.2567139,143.5870361,292.3157349,420,0,0,0,0,0,0,56,404.6183472,130.9982605,73.84386444,1144.928955,560,0,0,219.386673,6914695.5,0.920826674,2.113299847,6.126133442,33.31000137,29.03689957,0.189999998,135124.4553
2025/5/30 15:30,57.20000076,419.3816528,265.2872314,143.5527649,292.0149841,420,0,0,0,0,0,0,56,404.6233521,130.953598,73.75596619,1142.1427,560,0,0,218.7966614,6914732,0.919388354,2.117899895,6.123166561,33.25,29.34453392,0.189999998,134781.7786
2025/5/30 15:40,57.20000076,419.3866577,265.4320679,143.6100311,292.047821,420,0,0,0,0,0,0,56,404.6233521,130.6728668,73.89833069,1140.989624,560,0,0,219.1833344,6914768.5,0.920483351,2.118499994,6.120699883,33.6566658,29.60343361,0.189999998,134793.5512
2025/5/30 15:50,57.20000076,419.3933411,265.6245117,143.8731995,292.04776,420,0,0,0,0,0,0,56,404.6150208,130.7313385,73.74949646,1142.739014,560,0,0,219.0599976,6914805.5,0.918633342,2.120599985,6.120999813,33.61000061,29.17950058,0.189999998,134920.0386
2025/5/30 16:00,57.20000076,419.3899841,265.4372559,143.733963,292.4520874,420,0,0,0,0,0,0,56,404.605011,130.6674347,73.79666901,1140.446289,560,0,0,218.8333282,6914842,0.920846701,2.121900082,6.111666679,33.25666809,29.34183311,0.189999998,134850.8737
2025/5/30 16:10,57.20000076,419.394989,265.1749573,143.5647736,291.7414246,420,0,0,0,0,0,0,56,404.6166687,130.5341339,73.46853638,1137.810669,560,0,0,219.0800018,6914878.5,0.921766639,2.119266748,6.113733292,33.49000168,28.7658329,0.189833328,134438.2986
2025/5/30 16:20,57.20000076,419.3933411,265.1704102,143.7779999,292.4415588,420,0,0,0,0,0,0,56,404.6133423,130.2212982,73.52483368,1137.526611,560,0,0,218.8133392,6914915,0.920986652,2.115433216,6.102499962,34.54333496,29.29416656,0.189999998,134182.5829
2025/5/30 16:30,57.20000076,419.4066467,265.3294067,143.9048615,292.5683899,420,0,0,0,0,0,0,56,404.6296692,130.0500031,73.34183502,1134.865723,560,0,0,218.9633331,6914951.5,0.921090007,2.116066694,6.099999905,34.01666641,29.35046577,0.189999998,134140.543
2025/5/30 16:40,57.20000076,419.3966675,265.1738586,143.9111023,292.6802063,420,0,0,0,0,0,0,56,404.6220093,129.9945374,73.30493164,1136.015991,560,0,0,218.406662,6914987.5,0.919903338,2.113666534,6.088733196,33.57666779,29.16790009,0.189999998,134115.2687
2025/5/30 16:50,57.47833252,421.5499878,267.2817383,145.8069916,292.0086365,421.9599915,0,0,0,0,0,0,56,404.6150208,130.4942017,73.53009796,1137.48938,560,0,0,222.0666656,6915024.5,0.922876656,2.112099886,6.110933304,34.11333466,29.31920052,0.188333333,134418.9709
2025/5/30 17:00,58.20000076,426.8999939,272.3302917,151.0402069,295.6867676,427,0,0,0,0,0,0,56,404.6199951,130.4319305,73.52809906,1138.369629,560,0,0,225.4466705,6915062,0.923126698,2.108433247,6.09499979,34.43999863,29.757267,0.188366666,135306.0482
2025/5/30 17:10,58.20000076,426.9066467,272.0881042,150.9872284,295.2547913,427,0,0,0,0,0,0,56,404.6166687,130.3891296,73.48313141,1138.78772,560,0,0,225.7299957,6915099.5,0.922543347,2.103266478,6.097499847,36.02000046,30.71066666,0.186633334,135078.895
2025/5/30 17:20,58.20000076,426.9429932,272.3410034,151.043869,295.7215271,427,0,0,0,0,0,0,56,404.6213379,129.9875946,73.31776428,1135.113281,560,0,0,226.1799927,6915137,0.92427665,2.098599911,6.087233543,34.45000076,29.81979942,0.185833335,135075.5621
2025/5/30 17:30,58.20000076,427.0196533,272.6478882,150.973999,294.9188538,427,0,0,0,0,0,0,56,404.6203308,129.8520966,73.03710175,1134.438721,560,0,0,225.956665,6915175,0.923749983,2.092133284,6.070833206,33.83333206,29.76223373,0.183533341,134888.8659
2025/5/30 17:40,58.20333481,427.0216675,272.571228,150.8844604,294.5034485,427,0,0,0,0,0,0,56,404.6199951,129.7349701,73.2338028,1133.603638,560,0,0,225.4466705,6915212.5,0.92422998,2.084066629,6.072700024,33.66666794,30.39193344,0.182666674,134772.408
2025/5/30 17:50,58.20833588,427.1020203,272.6460876,151.0410614,293.9962769,427,0,0,0,0,0,0,56,404.6216736,129.710968,72.97216797,1130.866333,560,0,0,225.5133362,6915250,0.927523315,2.019866705,6.071800232,33.31000137,29.7570343,0.180500001,135021.579
2025/5/30 18:00,58.20000076,426.9533386,272.5545654,151.0375061,295.5449829,427,0,0,0,0,0,0,56,404.6116638,129.5386047,72.92620087,1127.754028,560,0,0,225.2566681,6915287.5,0.923839986,2.003366709,6.064766884,33.11666489,29.32846642,0.18263334,134791.1445
2025/5/30 18:10,58.20000076,426.9649963,272.5068359,150.7700348,295.1978455,427,0,0,0,0,0,0,56,404.6199951,129.3271027,72.69116974,1124.692383,560,0,0,225.1766663,6915325,0.923516691,2.018183231,6.050866604,34.08000183,29.66480064,0.181700006,134689.046
2025/5/30 18:20,58.20000076,426.9536743,271.816803,150.7764587,294.9924011,427,0,0,0,0,0,0,56,404.6196594,129.5565948,72.75299835,1129.65564,560,0,0,224.9866638,6915363,0.923963308,2.019599915,6.047966957,33.94333267,29.7667675,0.181800008,134619.174
2025/5/30 18:30,58.20000076,426.8553162,271.542511,150.5807343,295.4270935,427,0,0,0,0,0,0,56,404.6103516,129.3506622,72.61723328,1126.466675,560,0,0,224.4400024,6915400.5,0.922969997,2.013400078,6.039533615,33.77666855,29.48426628,0.182166666,134699.6732
2025/5/30 18:40,58.20000076,426.9276733,271.7333069,150.6563416,294.4677124,427,0,0,0,0,0,0,56,404.6133423,129.2213287,72.59369659,1124.526367,560,0,0,224.9199982,6915438,0.924189985,2.008266687,6.043866634,33.15000153,29.48913383,0.180033341,134689.5629
2025/5/30 18:50,58.20000076,427.0296631,272.1485596,150.6063385,293.5232544,427,0,0,0,0,0,0,56,404.6233521,129.206665,72.61226654,1124.331299,560,0,0,225.2899933,6915475.5,0.92438668,2.001933336,6.033500195,33.41666794,29.56336594,0.180000007,134735.2769
2025/5/30 19:00,58.20966721,427.0763245,272.4375916,150.8197632,293.7722473,427,0,0,0,0,0,0,56,404.6233521,129.1726379,72.72673035,1123.040649,560,0,0,225.8200073,6915513,0.92457664,1.998866677,6.025900364,33.34000015,29.44566727,0.180000007,134974.8464
2025/5/30 19:10,58.25033188,427.132019,272.5433655,150.7788696,293.0493469,427,0,0,0,0,0,0,56,404.6196594,129.3274689,72.67057037,1126.953003,560,0,0,224.9166718,6915550.5,0.923573315,1.995499969,6.019633293,33.48333359,29.48990059,0.180000007,135049.572
2025/5/30 19:20,58.20333481,427.0753479,272.117981,150.7954407,293.3832397,427,0,0,0,0,0,0,56,404.6133423,129.2143707,72.6465683,1124.724976,560,0,0,225.2366638,6915588,0.923714995,1.996533394,6.010700226,33.56666565,29.83646584,0.180000007,134900.536
2025/5/30 19:30,58.20000076,427.0613403,271.9627686,150.7141266,293.5686951,427,0,0,0,0,0,0,56,404.6253357,129.2438354,72.64676666,1124.179321,560,0,0,224.9333344,6915625.5,0.92286998,2.000266552,6.009000301,33.76666641,30.29993439,0.180000007,135074.3906
2025/5/30 19:40,58.20166779,427.0283203,272.0836792,150.7073059,293.7531433,427,0,0,0,0,0,0,56,404.6313477,129.1656952,72.67766571,1124.269653,560,0,0,225.0166626,6915663,0.923321664,2.003999949,6.003200054,33.76666641,30.26966667,0.180000007,134995.2765
2025/5/30 19:50,58.20000076,427.0419922,272.0169067,150.7391968,294.1099243,427,0,0,0,0,0,0,56,404.6186829,129.2985382,72.77413177,1124.907715,560,0,0,224.8999939,6915700.5,0.924456656,2.006333351,6.004300117,34.04999924,30.73136711,0.180000007,134970.9631
2025/5/30 20:00,58.20000076,426.9796753,272.1499329,150.8748627,294.8095093,427,0,0,0,0,0,0,56,404.6150208,129.2727051,72.81790161,1123.73999,560,0,0,225.4600067,6915738,0.923086643,2.006566763,5.999533176,33.86666489,30.59123421,0.180000007,134943.8724
2025/5/30 20:10,58.20000076,427.0188293,272.4743652,151.0422668,294.8322144,427,0,0,0,0,0,0,56,404.6098328,129.4217987,72.66139984,1126.376953,560,0,0,225.5866699,6915776,0.92438668,2.013066769,5.986366749,34.09999847,30.95733261,0.180000007,134943.8481
2025/5/30 20:20,58.20000076,426.9899902,272.0927734,151.2289276,295.8727722,427,0,0,0,0,0,0,56,404.6166687,129.2588654,72.62246704,1125.189331,560,0,0,225.3300018,6915813.5,0.922566652,2.016000032,5.997133255,33.41666794,30.63019943,0.180000007,135096.9918
2025/5/30 20:30,58.20000076,426.9883423,272.4374084,151.1721954,295.6698914,427,0,0,0,0,0,0,56,404.6133423,129.2243652,72.71589661,1122.748657,560,0,0,225.0099945,6915851,0.923286676,2.024966717,6.000999928,33.81666565,30.80010033,0.180000007,135115.6589
2025/5/30 20:40,58.20000076,426.9466553,272.4445801,151.3036041,296.364502,427,0,0,0,0,0,0,56,404.6366882,129.0218353,72.55090332,1123.019287,560,0,0,225.6066742,6915888.5,0.923146665,2.043200016,5.991366386,33.71333313,30.85836601,0.180000007,135058.3064
2025/5/30 20:50,58.20000076,426.9353333,272.014679,151.0763397,295.9202576,427,0,0,0,0,0,0,56,404.6116638,128.7484283,72.45346832,1119.477295,560,0,0,225.6066742,6915926,0.922763348,2.04883337,5.969866753,34.31999969,31.39746666,0.180000007,134914.3251
2025/5/30 21:00,58.20000076,426.9316711,271.8935852,151.0188293,295.6731873,427,0,0,0,0,0,0,56,404.6300049,128.8140717,72.28620148,1121.210693,560,0,0,225.3933258,6915963.5,0.922713339,2.050833225,5.975033283,33.86666489,31.03433418,0.180000007,134889.1094
2025/5/30 21:10,58.20000076,426.9763184,272.4830322,151.0684662,295.6694641,427,0,0,0,0,0,0,56,404.6183472,128.7917938,72.32119751,1119.477295,560,0,0,224.8399963,6916001,0.92222333,2.052599907,5.959866524,33.86666489,30.96556664,0.179833338,134827.2765
2025/5/30 21:20,58.20000076,426.9903259,271.8495789,150.9588013,295.0241394,427,0,0,0,0,0,0,56,404.6230164,129.0350647,72.38703156,1120.332642,560,0,0,224.7733307,6916039,0.923853338,2.052399874,5.956833363,33.94333267,31.07250023,0.179000005,134677.7912
2025/5/30 21:30,58.20000076,426.9113159,271.6384583,150.704361,295.1566772,427,0,0,0,0,0,0,56,404.6220093,128.8366394,72.42633057,1119.950684,560,0,0,225.0466614,6916076,0.921986639,2.052150011,5.956299782,33.78833389,31.08348274,0.179000005,134897.7161
2025/5/30 21:40,58.20000076,426.9219971,271.4396973,150.607132,295.0472412,427,0,0,0,0,0,0,56,404.6133423,129.0800629,72.50626373,1122.766968,560,0,0,225.3466644,6916114,0.922556698,2.05523324,6.111666679,34.0233345,31.22450066,0.179333344,135189.2622
2025/5/30 21:50,58.20000076,426.971344,271.9501343,151.102829,295.2088928,427,0,0,0,0,0,0,56,404.6183472,129.1035004,72.4858017,1124.479614,560,0,0,225.1433258,6916151.5,0.923466682,2.054666519,6.121833324,34.23333359,31.33119965,0.179000005,134882.0113
2025/5/30 22:00,58.20500183,426.9473267,272.1370239,151.2154388,296.1026001,427,0,0,0,0,0,0,56,404.6100159,129.1894989,72.57019806,1122.597046,560,0,0,225.4233398,6916189,0.922236681,2.065233231,6.116166592,34.06000137,31.2640667,0.178500012,134980.4557
2025/5/30 22:10,58.20000076,426.8263245,272.0433655,151.0873413,297.2455444,427,0,0,0,0,0,0,56,404.616333,129.0699005,72.61146545,1125.255371,560,0,0,251.9499969,6916228,0.92288667,2.053966522,6.130766869,34.03333282,31.32186699,0.179500014,135067.572
2025/5/30 22:20,58.20000076,426.7953186,271.9341431,151.3592072,298.5202026,427,0,0,0,0,0,0,56,404.6236877,129.1873932,72.7039032,1125.676025,560,0,0,229.6999969,6916269,0.925756693,1.955533385,6.125333309,34.51666641,31.4350338,0.179833338,135356.1181
2025/5/30 22:30,58.20000076,426.7516785,271.7063904,151.1641693,299.1698914,427,0,0,0,0,0,0,56,404.6130066,129.3366394,72.87836456,1127.571045,560,0,0,225.3899994,6916307,0.923526645,1.922999978,6.137666702,34.37333298,31.5031662,0.180000007,135068.875
2025/5/30 22:40,58.20000076,426.789978,272.1305542,151.1082611,298.3700256,427,0,0,0,0,0,0,56,404.6086731,129.3059387,72.83053589,1126.723633,560,0,0,224.9766693,6916344.5,0.921263337,1.95386672,6.139666557,36.19666672,32.13679886,0.179833338,135041.5968
2025/5/30 22:50,58.20000076,426.802002,271.7721558,151.2389679,298.0813904,427,0,0,0,0,0,0,56,404.6199951,129.3399658,72.7590332,1126.284668,560,0,0,225.5333405,6916382,0.920723319,2.003400087,6.14046669,35.4366684,32.01670074,0.179666668,135238.76
2025/5/30 23:00,58.20000076,426.8649902,272.1779785,151.1757965,297.8053894,427,0,0,0,0,0,0,56,404.6166687,129.3091736,72.72973633,1124.475708,560,0,0,225.5466614,6916419.5,0.921523333,2.022933245,6.139033318,36.63333511,32.46466827,0.179166675,135270.8333
2025/5/30 23:10,58.20000076,426.7296753,271.9689331,151.4067688,299.7383118,427,0,0,0,0,0,0,56,404.6216736,129.2663269,72.75016785,1125.741943,560,0,0,225.4866638,6916457.5,0.920066655,2.036449909,6.138999939,35.34999847,31.24780083,0.179833338,135216.3247
2025/5/30 23:20,58.20000076,426.8396606,272.2098999,151.2576599,298.0879517,427,0,0,0,0,0,0,56,404.6233521,129.5521393,72.7193985,1125.911377,560,0,0,225.3666687,6916495,0.920956671,2.043333292,6.132833481,34.76666641,31.14416695,0.178333342,135181.273
2025/5/30 23:30,58.20000076,426.8739929,272.4387817,151.3353882,297.7470398,427,0,0,0,0,0,0,56,404.630188,129.283783,72.67675018,1123.825806,560,0,0,225.8666687,6916532.5,0.920143366,2.054133177,6.126683235,34.78333282,31.06940079,0.177683339,135377.9167
2025/5/30 23:40,58.20000076,426.8313293,272.2796631,151.6032257,298.4703064,427,0,0,0,0,0,0,56,404.6266785,129.2678375,72.66806793,1125.956665,560,0,0,225.6166687,6916570,0.919586658,2.064833164,6.125333309,34.65999985,31.10253334,0.179500014,135208.6189
2025/5/30 23:50,58.20000076,426.8513184,272.4628296,151.4264069,298.2788391,427,0,0,0,0,0,0,56,404.6283264,129.2993011,72.7748642,1124.618286,560,0,0,225.8233337,6916608,0.920149982,2.069833279,6.125166893,40.25833511,35.61318207,0.179000005,135332.122
2025/5/31 00:00,58.20000076,426.9069824,272.4212341,151.3245392,297.8197632,427,0,0,0,0,0,0,56,404.6216736,129.3791962,72.85006714,1122.511353,560,0,0,237.7366638,6916646,0.923256695,2.064100027,6.124400139,35.87666702,32.20816803,0.178166673,135316.2539
2025/5/31 00:10,58.20000076,426.8606567,272.7837219,151.87146,299.546875,427,0,0,0,0,0,0,56,404.6146851,129.3001709,72.68913269,1124.421997,560,0,0,248.9466705,6916688,0.922313333,2.049266577,6.125599861,34.54333496,31.04743385,0.179500014,135413.339
2025/5/31 00:20,58.20000076,426.8793335,272.9463501,151.9741974,299.282074,427,0,0,0,0,0,0,56,404.6236877,129.4935608,72.68460083,1126.101196,560,0,0,226.1399994,6916726.5,0.922516644,2.005333424,6.117000103,34.13999939,31.05450058,0.178500012,135554.6155
2025/5/31 00:30,58.22333527,427.0573425,273.7651978,152.0444946,297.5415649,427,0,0,0,0,0,0,56,404.6183472,129.4808655,72.73280334,1126.828003,560,0,0,226.1699982,6916764.5,0.924310029,2.012666702,6.123966694,35.27666855,31.76670074,0.175166667,135666.2708
2025/5/31 00:40,58.20000076,426.8763428,273.3717346,152.1840668,300.1343079,427,0,0,0,0,0,0,56,404.6100159,129.3777618,72.70726776,1125.855347,560,0,0,254.8933258,6916804,0.922010005,2.046999931,6.124666691,33.95000076,30.98353386,0.179000005,135986.7778
2025/5/31 00:50,58.20000076,426.9616699,273.3314819,152.1872711,299.0415955,427,0,0,0,0,0,0,56,404.6199951,129.5899658,72.88739777,1129.666016,560,0,0,243.4266663,6916847,0.922746658,2.032766581,6.124333382,34.47333145,31.10899925,0.178166673,135701.023
2025/5/31 01:00,58.2266655,427.0100098,273.5466919,152.0914001,298.2695618,427,0,0,0,0,0,0,56,404.6146851,129.3639069,72.79153442,1128.501953,560,0,0,226.5700073,6916885,0.924193323,1.97876668,6.135133266,34.44333267,30.76983261,0.176166669,135940.7526
2025/5/31 01:10,58.20500183,426.9700012,273.7677612,152.1575012,299.1976318,427,0,0,0,0,0,0,56,404.6103516,129.5504913,72.76490021,1127.728638,560,0,0,226.4133301,6916923,0.923070014,1.985000014,6.132166386,34.47333145,30.66273308,0.176166669,135841.4431
2025/5/31 01:20,58.20000076,426.9750061,273.7489319,152.3264313,298.8656006,427,0,0,0,0,0,0,56,404.6216736,129.6036682,72.82849884,1129.547363,560,0,0,226.4766693,6916961,0.922030032,2.042766571,6.139666557,34.4766655,30.66343307,0.17400001,135849.3915
2025/5/31 01:30,58.20000076,426.8370056,273.0640564,152.171936,300.6705933,427,0,0,0,0,0,0,56,404.6216736,129.6693726,72.83100128,1126.717651,560,0,0,226.6016693,6916998.5,0.919783354,2.070166588,6.145500183,34.11666489,30.42029953,0.17750001,135948.0391
2025/5/31 01:40,58.22000122,427.034668,273.5515442,152.0689392,297.5180969,427,0,0,0,0,0,0,56,404.6166687,129.5551605,72.82376862,1127.553345,560,0,0,226.6833344,6917036.5,0.922753334,2.083566666,6.140866756,34.37333298,30.62116623,0.172200009,135992.5851
2025/5/31 01:50,58.2246666,427.0176697,273.3815918,152.0131073,297.8742065,427,0,0,0,0,0,0,56,404.6216736,129.5782318,72.74530029,1128.070313,560,0,0,226.706665,6917074,0.922706664,2.091866493,6.130000114,34.59999847,30.67886734,0.171833336,135787.8733
2025/5/31 02:00,58.22700119,426.9613342,273.2433777,152.0027618,298.7736511,427,0,0,0,0,0,0,56,404.6216736,129.374939,72.74320221,1125.578979,560,0,0,226.1533356,6917112,0.921836674,2.10041666,6.134500027,34.81833267,30.97731781,0.172166675,135705.3958
2025/5/31 02:10,58.23633194,427.1020203,273.4745789,151.8921051,296.0423584,427,0,0,0,0,0,0,56,404.6183472,129.399231,72.61893463,1124.590942,560,0,0,226.0766602,6917149.5,0.923173308,2.106566668,6.134333134,34.70000076,33.22656631,0.170166671,135461.4067
2025/5/31 02:20,58.21366882,427.0243225,273.3731995,151.8586731,297.2616577,427,0,0,0,0,0,0,56,404.6033325,129.2889709,72.62456512,1125.870972,560,0,0,225.9400024,6917187,0.921073318,2.107083321,6.132333279,34.88333511,33.03528214,0.170499995,135538.0582
2025/5/31 02:30,58.20166779,426.8200073,272.5358276,151.8171082,300.1534119,427,0,0,0,0,0,0,56,404.6216736,129.2627411,72.64350128,1123.348633,560,0,0,226.1933289,6917224.5,0.920560002,2.109599829,6.130466938,34.84999847,32.01079941,0.172000006,135781.2018
2025/5/31 02:40,58.20333481,426.9960022,273.1838074,151.8462067,297.6228027,427,0,0,0,0,0,0,56,404.6363525,129.2308044,72.54499817,1123.352051,560,0,0,225.4900055,6917262.5,0.920670033,2.110933304,6.133033276,34.79999924,32.15620041,0.170000002,135747.7791
2025/5/31 02:50,58.20333481,426.8893433,272.7914429,151.8359985,299.14328,427,0,0,0,0,0,0,56,404.6170044,129.3731384,72.72716522,1123.273682,560,0,0,225.8699951,6917300,0.919876695,2.113133192,6.136466503,34.73333359,32.57419968,0.171499997,135851.1727
2025/5/31 03:00,58.20000076,426.9496765,273.2117004,151.980835,298.2252808,427,0,0,0,0,0,0,56.79666519,414.9299927,132.0957031,76.01119995,1155.505371,567.9666748,0,0,229.113327,6917338,0.920786679,2.114433289,6.136499882,34.93333435,32.51213455,0.170000002,136729.1758
2025/5/31 03:10,58.20166779,426.901001,273.0943604,151.9095612,299.0498047,427,0,0,0,0,0,0,57,417.5499878,132.6446991,77.0280304,1169.057373,570,0,0,230.6100006,6917376.5,0.921276689,2.114733219,6.119366646,35.08333206,32.4038353,0.170666665,137108.6749
2025/5/31 03:20,58.20333481,426.9920044,273.0870361,151.8505707,297.9180908,427,0,0,0,0,0,0,57,417.5586853,132.7494965,77.2307663,1162.281006,570,0,0,229.8333282,6917414.5,0.922100008,2.118733406,6.136666775,34.67666626,32.55973434,0.170000002,136937.3303
2025/5/31 03:30,58.20666885,426.8980103,273.193512,152.0133057,299.435791,427,0,0,0,0,0,0,57,417.5679932,132.9649353,77.10076904,1168.666626,570,0,0,230.0966644,6917453,0.920823336,2.120599985,6.132333279,34.87333298,33.09793472,0.171166673,136911.3216
2025/5/31 03:40,58.21333313,427.0930176,273.6857605,151.9402008,296.8672791,427,0,0,0,0,0,0,57,417.563324,133.1444397,77.13839722,1159.166992,570,0,0,230.6666718,6917491.5,0.924756646,2.119966507,6.145599842,34.65999985,32.3732338,0.169666663,137164.0747
2025/5/31 03:50,58.21500015,426.9599915,273.3224182,152.1547699,298.6012878,427,0,0,0,0,0,0,57,417.5536804,132.7943268,77.05823517,1167.091675,570,0,0,230.706665,6917530,0.922100008,2.124599934,6.156133175,34.50666809,32.76236725,0.170666665,137105.8472
2025/5/31 04:00,58.20500183,427.0266724,273.1915588,152.0379944,297.6607971,427,0,0,0,0,0,0,57,417.5533447,133.0030365,76.97650146,1161.787964,570,0,0,230.206665,6917568,0.922946692,2.126566648,6.157999992,34.62666702,32.72403336,0.170166671,136934.0495
2025/5/31 04:10,58.22800064,427.053009,273.3973389,151.8103638,297.1567078,427,0,0,0,0,0,0,57,417.5583496,132.9987335,77.20663452,1161.275391,570,0,0,230.3333282,6917606.5,0.92325002,2.126933336,6.163799763,34.74000168,33.20330048,0.170166671,137221.2127
2025/5/31 04:20,58.23033524,427.0726624,273.6177979,151.8070679,296.8790894,427,0,0,0,0,0,0,57,417.5566711,133.0807037,77.25457001,1161.37561,570,0,0,230.7466736,6917645,0.922846675,2.127933264,6.168833256,34.78333282,32.21296692,0.169833332,137241.5477
2025/5/31 04:30,58.20333481,426.980011,273.4833374,151.7883301,298.0583801,427,0,0,0,0,0,0,57,417.563324,133.2758026,77.38196564,1169.360962,570,0,0,229.9366608,6917683.5,0.922200024,2.131166697,6.171500206,34.79999924,31.73360062,0.170000002,137206.8516
2025/5/31 04:40,58.20999908,426.9429932,273.2793579,152.008728,298.9687195,427,0,0,0,0,0,0,57,417.5626831,133.3433685,77.40312958,1172.218018,570,0,0,230.8166656,6917722,0.921626687,2.132400036,6.179299831,34.73333359,30.7307663,0.170000002,137309.9562
2025/5/31 04:50,58.20000076,426.8389893,273.0432129,151.7879333,300.2121887,427,0,0,0,0,0,0,57,417.5456543,133.2124939,77.50063324,1176.588013,570,0,0,230.4766693,6917760.5,0.921486676,2.132333279,6.185800076,34.78333282,30.65390015,0.171833336,137405.303
2025/5/31 05:00,58.20166779,427.0193481,273.4795227,151.9777374,297.0106201,427,0,0,0,0,0,0,57,417.5549927,133.5151978,77.45176697,1167.38501,570,0,0,229.9933319,6917799,0.922060013,2.132733345,6.188000202,34.71666718,30.14606667,0.170000002,137607.9583
